source_index,text_sha256,clean_label,clean_class,noisy_label,noisy_class,injected_label_error
95831,c2190645a5cc564df9ad244fceef2ee640ecc0fdbf4062e2d8c78b047b639e90,0,World,0,World,False
95838,a09a3afd43b6092e5a16634a045ef9bdbb189eddde4e27ffdf325964ddf520c1,0,World,0,World,False
95845,9c29ba8b580a8b448d79d514ee90634d15f9de943036a6d6d39f83a4454934fb,3,Sci/Tech,3,Sci/Tech,False
95849,afebf6313540629e246d5de0c0b3ab4ec529091a1205bf3fe6a41d5929dad973,1,Sports,1,Sports,False
95854,75af25914984e3a975b0c53c1950ad4704208dabfa895633d31086be0b176fec,0,World,0,World,False
95865,bfbb622154e21f584c7eb8fefa46986ca54af1da83fdcfc0a4e5d4d11cb333ed,1,Sports,1,Sports,False
95884,2af660989eb28f16864e6eed507c74613ce1a9fe5e114c191edbb0cde982d684,3,Sci/Tech,3,Sci/Tech,False
95918,a7b7694797e38ff8443d33a83a8fd23808d2060f280280a2105d06c4894f59bf,2,Business,2,Business,False
95919,192fb929f69ecdeb6b6b0ba11f13afbc4b6656eac74e2f9eb4e47504cc13de41,3,Sci/Tech,0,World,True
95921,02ca0a6db73bb87b97fd10b06b90b5becf42d67bb197274baf3a0ac4de3f08ba,0,World,0,World,False
95955,50a11a9c0e394dd5e5e579010a7e6bfbc6840340045bcea96e0783f852e1b411,0,World,0,World,False
95971,93be182a3a993950cddae955417af70454089e5d3894d06e8e00dc25124da076,1,Sports,1,Sports,False
96026,aadb64540ff32c7c1da8dcafe8d6f3f1aad412285e8bdeb131f3e69863d00d2b,2,Business,2,Business,False
96035,38adec377cf5cfbc823f1bba563a06789eb1dfa8c09636fcd66d17a51752a35d,3,Sci/Tech,3,Sci/Tech,False
96046,a2f14ca0dc940b3935d7e9d9268de8fb9a1d6759afb738e8e482c5a76c0fb25d,1,Sports,1,Sports,False
96047,e58d94c5d2fb57dac2e169b107962b938bfcb1b851aeee2f963d5fd747c779eb,1,Sports,1,Sports,False
96054,348daf14b6998d97af479880d78ac77daa5deac3bde6d911698277f0cbedcfd9,1,Sports,1,Sports,False
96057,35760e79cb11dec75d59bf9b02e9629661a3cfe6c9461ca216db225535228634,0,World,0,World,False
96070,a8c806bded3440001c897cc26b94b94b760c1296b40188e7faaa4fa0576eddd0,2,Business,3,Sci/Tech,True
96080,0d9c5f19f9937aabd30e783bdd75b882cdf21bc68dc635000d9078f330f4542f,0,World,0,World,False
96100,2b60269c21436766ec9f8cb85f3c2825edc732aef8c7bb9af7925f0d214149a2,0,World,0,World,False
96107,c551140efcb5416e150d7a829f5f78fe97921e9e5cc467dbb4cdc9b96fe80f83,0,World,0,World,False
96117,339b90604df49c79bcf252612ed2f6aa8dd6f0c1a0a73871aae328f3a0d84b28,3,Sci/Tech,0,World,True
96144,77fc985387e7a268dc890f60d9c203c6448fe16be63d1be66b1cefdab396c250,2,Business,2,Business,False
96150,6457cba6ca1401ace78e27cb50d27179aa71994602fa8c2ea5e976819281769b,3,Sci/Tech,3,Sci/Tech,False
96156,c6118f6810683b15f683e0da1dba84a9f766a9b74b6967b2c97d8d6de6e0258a,2,Business,2,Business,False
96173,10317d21cb3bfa6744c694a40cdb19ce2e74ba941150fe80cffca2626b33c1a0,2,Business,3,Sci/Tech,True
96202,4b750f8fd408a79b52f2f6decfacdf47eeed213cb1c9f3139896f3f7f37651e9,0,World,0,World,False
96231,cdfc14913147acee1f5725485c2002d18780ab767c04e4489ff5f767adc15d10,2,Business,2,Business,False
96233,5e0308f1a3a05adf3248d7d500f5a4aafe9551d109d97385e4189ac3fe0a6c6e,3,Sci/Tech,3,Sci/Tech,False
96266,04ec3c2f88f84a7b5fa67a6e44a1d606972941b6826b6b860c933540a9bc5bb5,2,Business,2,Business,False
96316,b07816210b9a4ea92e60104ec828a9dbc63a194288455441edd0ac8bf73e81ba,3,Sci/Tech,3,Sci/Tech,False
96322,a4d0e94c2ba50da46ee7d4ca07337d3c45d7a3bb2746760de9fa73d1d252b228,2,Business,3,Sci/Tech,True
96338,023f1d5c5f1708ae32fc6d47ae8aa26f482228502fae45d3d6e17b6c55d5edd6,0,World,0,World,False
96342,45a2af03b8c4d7e659dc9aa54c0e9c8c01585cbd26379f84834b8938208ccf3e,2,Business,3,Sci/Tech,True
96350,73a6b9b2fbb1cf91cfb09cbdf94703d5e34aeb71911e900a28bc7c320a5c4466,3,Sci/Tech,3,Sci/Tech,False
96355,83506859c4eab6993be1349b464a17f8ce65e7755b0b495c4130bd6735200776,0,World,0,World,False
96386,ee485870a38b0ae761bf6d59e65a357b488f8dbd1b8f931b423099ffb58b4e2e,3,Sci/Tech,3,Sci/Tech,False
96400,68e1eb2779e785e826735f3959ff508031451b0663970e0853ba38a0a9f37e69,2,Business,2,Business,False
96425,cadfeacc8e9a4b8d6015df17f7bda33f1743f425befd8481a69fd42f05a582f5,3,Sci/Tech,3,Sci/Tech,False
96437,9557b7fb32f1fe2fadabd728a4b5926ba43a19b7518f662acf729c4fb51258ec,2,Business,2,Business,False
96450,82ad9c85e494a4a7c839800a6969a07e90be2881fd2b037db93b6712fa1ac5ef,1,Sports,1,Sports,False
96452,f87743c7536d21aa2fdc88bcf2277c0c1e43e969ecc778ca2f5cc87fc134d76b,3,Sci/Tech,3,Sci/Tech,False
96468,d5d101e5e40fc99f2ccebcc4e6d1415568b77a67c55fdbfd7ca449803d73087f,2,Business,3,Sci/Tech,True
96469,2496272bbfe9bc82ed41c0563887141129cb63dedc16217bd22fad9119df5e37,2,Business,2,Business,False
96495,3e44bc8c72c0c4a77302d7cd72883d67c3fc774fed707d92c7f69fbeaf0905ff,3,Sci/Tech,3,Sci/Tech,False
96496,f34b6196f697595b25d9ec7c21811085f01bf6c971a3c8a5c6e41c65b0fcf1a0,3,Sci/Tech,0,World,True
96512,4532af32be36cf1b68b8647d80022d1a2bd3b0bd79d3d60dd8bef19419b81749,3,Sci/Tech,3,Sci/Tech,False
96514,e712f0ed613820716aa8e18679dc6927b88045b0366380102d4ff53aa8800ca7,3,Sci/Tech,0,World,True
96516,ddc210ea88867f6a8a35a0b85073d4772574d0975e7a01069318e23b186db778,0,World,0,World,False
96528,705f67f0f85dcc5ea7438cf39fb902b518e1bafaedfece1de169b1c583c42555,1,Sports,1,Sports,False
96529,9955bb4ff39ed5f5a1f007fe61fd6b249f04e018fbc76293a2d7c140fbbe5219,2,Business,2,Business,False
96531,8245d1fab705a3bdf512da5c7afc5b6c76de9d92af0652c8a83cbf2993ee415a,2,Business,2,Business,False
96533,3eb4ef4370c0cd92ab6332fefaba5833397b0a35a7923b8627005a172b6df575,2,Business,3,Sci/Tech,True
96540,6643ea5a47f1072275e527a321cb70fbfa8d1b3c8a64bedb60d067dbc0094c4f,3,Sci/Tech,3,Sci/Tech,False
96553,aa8241cc8b4f4e6919d5d2ff373e413e9a77011b6ea6996967cd7832aa0f6da0,1,Sports,1,Sports,False
96599,4fc47c99f7ce0bd3234964f712201783573bba0ac7f1b14179ffb0e3904c55ae,2,Business,2,Business,False
96602,353fbb02b523beb0102690d63f4eef289f527d4fd9f4eb43ef34b24500077dec,3,Sci/Tech,3,Sci/Tech,False
96711,8a78fdb05c054e4a32e211c007e6f3997833e8d99eeaeef7363cb4a0af0aef5b,0,World,0,World,False
96721,660f5e57bcff09627a541d081603c690ae25e8232381ec3c7aaac27f7a479313,1,Sports,1,Sports,False
96745,e2b98d01fe10cf031dbbe5f8a3dcc9d3a6f3531a35e2f552b4abd4c031777f47,2,Business,2,Business,False
96746,884b1b43b8c08a3ca7c1c692c5c8847f6056a4dcbc957ac5b4aaa523f81468ad,2,Business,2,Business,False
96748,68f7a595c8e57704f35b3d6952f4eeb38488a37142f6aaddcb61c89995b7d51a,2,Business,2,Business,False
96755,514d463ef3706f4af7e64ad566521b4d096b39af21c96248a15b61b50a2e202e,3,Sci/Tech,3,Sci/Tech,False
96768,5a2a2d6713f7d9758817b74d4db852a998a73339b0dd15fc3a3a2ab80cbb90e8,3,Sci/Tech,3,Sci/Tech,False
96778,5a256f9acaca98d9e46a5420138c4838987ecaadd3e16330f3398eb1df34cdb2,0,World,0,World,False
96781,d0b0aa294f6853cc621317f95b4e199c2e5b6bb39598fb3149fa96584bc561e5,0,World,1,Sports,True
96784,1b19a7320de48a9bdb7ba256b6f0e089f34714202d086b5a897610eb86e4c8ba,3,Sci/Tech,3,Sci/Tech,False
96806,2700e15ccb4b697fabdfbf6b590cae022053e1dbf28ede08f29e2a2e410f414c,1,Sports,1,Sports,False
96821,f5f33d37074de08440cff0f4ee23fcbda7ec2b26649ddd10c5fca71b82d471d5,3,Sci/Tech,3,Sci/Tech,False
96837,74262168f43bd344d91eaba9b32534fa08e9cedf3a8b6c2ac01e30907ba56863,2,Business,2,Business,False
96846,1836453a8163af9031506f14985583ee4c166cf99db717232e5031efbc1fa0a4,1,Sports,1,Sports,False
96848,55e464a3e3845b6f4f58399d2f13e5b0757567691180db58428ccef808b3fbb8,1,Sports,2,Business,True
96856,0b52c9eb301a22f2a5758b51bcf95a5554a5a5aa3d305128e4287115cde2add2,0,World,0,World,False
96858,068d0452fd6e4e3f9471d5fc7354a3bc2c7242e2d995419fcc6888c6876f1cdf,0,World,0,World,False
96861,74749abdecc4ecb66b14e6aae7bf33625656fe8ca5bdbc79b73aa59f1cd1e910,0,World,0,World,False
96875,1aab8538d9760ae6cab5096e518f7915b09fddbfd1f8c137ac5d00e525cb72a2,1,Sports,1,Sports,False
96878,5c90fe9f12dcce4e84e436a224af144e51f5850ff18ae5a66b0390703f342df5,1,Sports,1,Sports,False
96885,f371c2913d400e649133de1f9ce2312f8fe258e728d7a0693e1cd8404d8db9e9,1,Sports,1,Sports,False
96903,236b7e60b78fb99f476dc4085265652cbf7c3568faa300ddc96d07b76ecd19db,0,World,0,World,False
96908,15a38965c15cc6f710dac4493b1f8ced31625cd89ddf07ab420f32f3bcfafe84,1,Sports,1,Sports,False
96920,c2adf8e3563b3227e7afc4b35af3350c0afc45d07e8fb608d490b20e634f39f0,2,Business,2,Business,False
96930,1a1a362913dc8feae09f60b2033b7ce0ccadd4706db02547b9b785c9361efccb,1,Sports,1,Sports,False
96931,99aa1627adbec4645ade133fb2d0c05751db2a9a93fd06de373283a7a93aa102,0,World,0,World,False
96951,d49af3edd811c858dcc69fb5884e76254cfbd9b108d3777cfa3746fa516bc574,2,Business,2,Business,False
96959,1534bc56d907c16e6209d4a8ef7f91da3f65e2c672eb9652b1353efb867081b8,0,World,0,World,False
96964,b9d4c3cfbad8373483bab421a4dadfc4572edb5b3aa405942dd985790b8bb7fb,0,World,0,World,False
97001,a7d9060557e23794e9f7807342ee1928175b1c2ec585e064e6f78b46b22e22fd,3,Sci/Tech,0,World,True
97011,1adfa8272b09e65ee97b680b429c1ca76af2a3ee2d66217caa52f555210fc251,3,Sci/Tech,3,Sci/Tech,False
97035,9c59e74a9e209b885eeed88ec992154127cd8778abdc4bad971992fec53421f9,0,World,0,World,False
97038,548b4a0b9b3412d2b91f98eeebd53a910a12f893928aefc8d1324010838697df,0,World,0,World,False
97040,d12bd1cf62dffabdb8ca238900b9e07be171ea2d4dee54cd062ae4431476b2e8,2,Business,3,Sci/Tech,True
97075,5d0cd16095623c75011fd6fa71cd009da14837bc5c9cc29def90ff1337f85d18,0,World,0,World,False
97076,0ad90d117894e109d113dfd19efb8d4a62079aac0b254ebf4bd5d331930483fb,0,World,0,World,False
97096,3202a4c713e252236567dd8fd5e870c667e2cf182b44b81ecf0c031c1b24b76c,0,World,0,World,False
97134,6a72299a88554e0226ff7d8edb3badf114e7bd240007df89cb92f20b250ba100,1,Sports,2,Business,True
97135,20dbfc44e98a4517521f76a72d5ba4ab6d7d6e8f9b14bcc5b6fcf9c067aa57ff,0,World,1,Sports,True
97142,13ae53f349d2e27906236e6fedbc319755f0dcab453331d899655ca2713698fa,3,Sci/Tech,3,Sci/Tech,False
97162,ef6bb99ab16da1432c909028ed08b4aa9e6e06cd31084b0751e0605b4da311e0,2,Business,2,Business,False
97165,e94a587c191250e226cbeede480dfabf196d4012d3f5ab2369e53a16091210db,0,World,0,World,False
97184,431d0e3d85d6dae0b393dd4a5bd63af1b2a89ca49ed2206e9ebccf114e49fc15,0,World,0,World,False
97221,6907cecc7650a8e0a4e212e9bafe1ebaf4feb8ebb5b55c42d3761ce80d63f3a2,1,Sports,1,Sports,False
97242,0323c07162ba875376d14b8cd583859ff5e99094e82511f1dfb761f75489bb82,0,World,0,World,False
97263,bef708be1fc06eb11d0440e439bc5796c7b63c0c0980f9d6e44e62b556832867,1,Sports,1,Sports,False
97267,db200cafa253a35bcbd25a1e056ea15e17b1321e541ef4b811a3bc62b7c9499c,2,Business,2,Business,False
97278,a4908d762c7726ed53c162981b28f18615cce9bb5372e0a9034c32ecfb546544,2,Business,3,Sci/Tech,True
97300,abe793b8f7aaa198e4b194926e9c1c92b4f597bf9cf950233519c6b050738cb7,0,World,0,World,False
97317,61aaa20b49755c3f08e7000efefdf036b647a0ccb04cfa0fb01f1fb2862a7859,2,Business,2,Business,False
97323,351ba475636d16a431cfc7083eb39cecb8294f580242bdd0c202961325cd2f11,1,Sports,1,Sports,False
97324,78497ce9fb9027022a8070723d19429da7adc4e1ac1628c445418a0702616ccc,1,Sports,1,Sports,False
97354,efbddc9d1307bbd3956e2c6e06dfbcfdd43d97ba89e141915ef59662f26865ec,0,World,0,World,False
97356,ef9c208e7ff3b7b3529921ca8aa30dc263480153fd7028e8e4472d615def45a9,1,Sports,1,Sports,False
97367,aa3feb958ed4bc513280e654e4b36b021059d77a4afc0f21f3f6f52ae769b289,0,World,1,Sports,True
97375,fb3587c2b8c5e054e40116312fefd29c28b63d1a3428807d6e5172f6877a984a,1,Sports,1,Sports,False
97378,a8b5f047d53e47402bb7c641baf2575a31960ff3bee925996de5f433689c4ff9,0,World,0,World,False
97382,d103ed09478a7a9b1dc28148d04e0872512e0f9dfaafae76d5b44c1b284c0d1e,2,Business,2,Business,False
97399,81a8cd992bc7925943665bda55732db74f5f15846894aa86707caef5728bd046,0,World,0,World,False
97428,23da1c3e9e3b9cd6000e3ff7c9f11a56114d687a380b9473abb601d643c2f2d1,0,World,1,Sports,True
97429,cceca249400b21977d6deed87f919267a7f5aec7288ee6fddbcd354485edfc8a,0,World,0,World,False
97449,45f8eaff33883f735afee04c9b341886a713cc34e7ad56095a5a8d4af1dd1856,0,World,0,World,False
97465,10c1da6d45af4774f0034686ffbff065bb681e6ecdc91928b3bf1844ceef3ac2,3,Sci/Tech,3,Sci/Tech,False
97472,b50e969f740ef7b4d570d52185d349bbf8efa01873a0c3d29e5416efbcdd094a,1,Sports,1,Sports,False
97484,0235af7cb6f8ddb99f9eeb69b646c44626f69a13b2f89bb355ee7bab105748d9,1,Sports,1,Sports,False
97494,a1c87c518357a68a67b5023b7f2f4f6561045ea497e68a2d82be640787f7785a,3,Sci/Tech,3,Sci/Tech,False
97515,864b77082028cd834cfabaf5af27f079344655f8a5bdb5d529510c86e1325e5b,2,Business,3,Sci/Tech,True
97522,7a749921829a4510c6355894c512b84fa38374e310ac40d4e1ca8f07b2fcd4a4,3,Sci/Tech,3,Sci/Tech,False
97535,49966f2918464b5b404711c20a239eb5748dc1c603f2688d9adfb0a17b5c7010,0,World,0,World,False
97593,d318cdbc3bcb725da8c5307b1b3d4fe6d7ada3584d05f45e2fae76ce3e593167,0,World,0,World,False
97594,695c468b0ce458cccc2a86b531bb4d99626ed361bfa6e7b3070babe1d065b6c8,1,Sports,2,Business,True
97602,1f4cdc0693043451cd581f4be292cc22992715d73df21dd9e59db1095b0c84e4,0,World,0,World,False
97611,0bd82a831cefe9a2f8ba2b4d7c8d4ecbd962b55c0ea62521873b5197118fe46b,0,World,0,World,False
97637,7212413ff012199d686ee21a352c414926b051adae4815da39bf751d285a4510,3,Sci/Tech,3,Sci/Tech,False
97658,89b648655671b9f11d0376aabe6aef9c80be8bc54d0b61eceb13491b245efec2,1,Sports,1,Sports,False
97674,2f4468cb5e0df2c972ed0c8f0ca22b5102550555faf017c3471696c9598be2db,1,Sports,1,Sports,False
97682,eda6b9437c5109f3e898e8b26bcd07f0a249efaa52b9b891ace4281c76a40174,0,World,0,World,False
97702,1f3fdf58536d8fb417835442cb9a86971bd938b45190bceffbb9ea442602bc57,1,Sports,1,Sports,False
97703,7aba11effa7fa5247e29283067afc48bfb9987fba49bc22e40cfc2e445953621,1,Sports,1,Sports,False
97732,f20f1abca69d4aaeb907bc9d5dcf9ee7a2ba863e60bdad53f20a6b444f3994df,2,Business,3,Sci/Tech,True
97735,a476ea79f34c494d0b0383aeccc3fbdf98ab2ca5f7fb3c2f185fb7c96b17518f,0,World,0,World,False
97737,ae99990a89906f4163ae163413228c1f3796dbc087402e602a263bb5a2e98444,0,World,0,World,False
97743,844c1cb676858a0b934ddb7178a9a5b4285233537b4897cc74d476f43a82a0cd,0,World,0,World,False
97748,211e67506bcaadbc43adf9ef0e3c0b03b69842987fe6de4d82c68850d1fb4770,0,World,0,World,False
97757,63af76150f3241a3bc5afe18b9d4283b5134557b954dbfecfbe93143728782c0,0,World,0,World,False
97789,14f98dbede22a9e8ab52974848a57145aab1aa0948bbea2a1b0ed24765c58140,0,World,0,World,False
97801,56518a5b0fa3f43d6cdda9f73d6e3d042499d87027140ec32a272ec23ac38e8c,3,Sci/Tech,3,Sci/Tech,False
97805,11867718c62b0f3b9bb6397d637ac214b1eb8efab7b856713354a3ddcd0184e8,2,Business,3,Sci/Tech,True
97818,fe64162f1e9d40527630c87d4a61a5f3e4a7c0fc902a35f504e704b307bd4e3c,1,Sports,1,Sports,False
97823,34f32f25a4cc8808a39cab1e47aeee81a3358bfcbc35d11bf3c1b534077de5f7,0,World,0,World,False
97833,37057848336980742ec64735ffe7d7de1db8d179bd229c16007c069a60a087fc,0,World,0,World,False
97835,632a33dd95518db1e7ce12e52c636870b374ef759df3763d276f2fe6f186b730,0,World,0,World,False
97859,6929e763c455f3777c4307863fd9e6748bfb7bf602f5e722658756317732b264,2,Business,2,Business,False
97865,e1d9736a844b265fdd1a6942ca47993c692d61c39a77fbc5662688e7331f588d,0,World,0,World,False
97882,ca51b5e1647c7ba426955b81864c49344b6e37bdddc1124a732bf347405e1403,3,Sci/Tech,3,Sci/Tech,False
97902,ded41465a807b58b4e96764ae90b3ee2f4c417ac273614d7b87e2c2eccc762a0,0,World,0,World,False
97904,b77e29bb23ccb11ca7532bbfb0ab67192a688b4db4388c38622616c6d4867349,3,Sci/Tech,3,Sci/Tech,False
97911,a8aab7b1ea4040154be5777c34446dad61f281d28e60247f2ab504cba8e9f915,1,Sports,1,Sports,False
97921,089b5b6202632a13b15f68bc57ab14223208ea5b859905a7eb179cca9c5384b3,1,Sports,1,Sports,False
97932,4b47e5c436ed5f82ad9f165b19275454f93f29ef6957f78ca11edde9bf4f08e3,2,Business,2,Business,False
97933,7ccc6d7f544ac0aa7e78daa1a80a23143b38b8008397fe53c9bbdc8be09217c3,1,Sports,1,Sports,False
97948,641bfd1e12612cb6dfe0c23382b45664f409d4791177cad57ba72d13fa0d3bca,2,Business,3,Sci/Tech,True
97961,ac37f60304626924b2c5cb463f7ec0e8d8624d6a078b566ecf4fb22cd13de1f0,0,World,0,World,False
97987,8c1ca10e71de3e5e8ba9e6f0e3a74b102cee9b7251b6e5b04ffc340dbd76196f,2,Business,2,Business,False
97990,746d19a4c31b4cd7c475016dbbb26720259dad756b80631de7d586c89d787cb1,1,Sports,1,Sports,False
98013,8028461d161f2e2be4b9bf07214ffdb23525b4ab6e24150bfa1e8077c8d337e5,1,Sports,1,Sports,False
98032,648653c8711b5906195469255337efd39b4c6fc5f8424e9753b5e204ed2d2875,2,Business,2,Business,False
98033,beb67e8ec08e9534783ce411557e238cd0cb71af73c06002be08363f3f7eca46,2,Business,2,Business,False
98053,fdb5a4824e088851377ec74c2f9722a0095eeb1cc6200f55dec95776b7c84b20,2,Business,3,Sci/Tech,True
98063,9b2fc3c24bcf4386fd88b824d237067951a35b673cc3df6ab1dd2fffd1e408af,0,World,0,World,False
98065,88d6d6233d314e5a4b93bb8bdba817a708872c0587215645280877fb0b8a8f37,0,World,0,World,False
98082,3bfb059a9f2c14969405de53b255d9409d13d4235a770194536097804246199a,1,Sports,1,Sports,False
98118,73ed2322d865209a091781ad8bc961d60c80c888a3e2cfa12f11ddbda5a4b791,1,Sports,1,Sports,False
98123,bb8672647db4aaca6c35b45b500e914be0ea1a57ced3f6fd111b00747be57d15,0,World,0,World,False
98128,6e6885f855d591eb20fb50e2060f64d1fd405f83f0874dcc3d420e24403d02ce,2,Business,2,Business,False
98135,564ebb37b8ced710e6a43dea4c069ab1f28b71eca57b735ac7b8713df9eb35dd,0,World,1,Sports,True
98190,9a9c97b97950a1db83acdb3066909e444e39472b51d96e62d186549aa24ecb77,2,Business,2,Business,False
98193,63f964fa76fddb189292bd7d7811aef6188ab71716ec113f266cea805e738a66,1,Sports,1,Sports,False
98213,3e9772aca33cfa57223a4287dadff1055e0d88b07f02e0515a3e9628c5317fd8,0,World,0,World,False
98216,29ea11c1b3467db35804308f978f69db8e725aa87fddd9ba75875b5fe5e07802,0,World,0,World,False
98219,634f96c32656c1dab8a3ac51a95dae975ea83dfe6dceead1ab36d41c606fb269,1,Sports,1,Sports,False
98245,19a24365b707444199135fd1a0a961f4f600af519ed72ebb11e55d9e3263f3a3,0,World,0,World,False
98273,ec524411db25bc05becc533d20d50bd2a88cf0cd101d0717e91ca05e0823c93d,2,Business,2,Business,False
98302,0d454c70891c9c0fc04166aacf729d3e4b87f6a132e59d990d9a2e905da1e5b2,0,World,1,Sports,True
98310,7b8821034a4596af3127386530f3f34824cc37b61de90b0cad639c58283e660d,3,Sci/Tech,3,Sci/Tech,False
98334,7fab0bd97e3999e45f48865ddb21916f0b436fe51fea7459c071568cf4747529,2,Business,2,Business,False
98341,65738bfc2ad622c7c242e1e4cea056e2ab0dd965668df517d771abcc01890119,1,Sports,1,Sports,False
98395,14a879c215d736ba2fecc0bac85dd33c6c93567aa1a969e802b8a369173a65f7,1,Sports,1,Sports,False
98404,2df05df38b2f5b4251c9f9de87f20a8a608941910c8fe52973149f0837e4f9c7,2,Business,2,Business,False
98406,36fbe0a554ca8556cd26ecc5e35e53f8d282067c52ebecc3c85af132a2d41607,1,Sports,1,Sports,False
98418,9f4f20ce63f29899e0b30abdd54179813fb741d134e28cc28e0ec8be38ae989c,2,Business,2,Business,False
98429,f4d620fcdf569be59951ffc7679f2f7768b77ea76615ca3f065a4e989489c1cd,3,Sci/Tech,3,Sci/Tech,False
98437,d0803c96dfbb6ab51a9d7195df413359272a1a37ecfbdb9e9c3a518ab85e9f74,2,Business,2,Business,False
98443,90bdac43b76bbf0c2b34457c36bfff1a4f20b52c58d414f8eca826a55896c54d,2,Business,2,Business,False
98456,08aeb391c2ef954c3b9ce9cec2d02da472d1d9d5493c1fb15df0a62470c37861,1,Sports,1,Sports,False
98465,eef8213a84b237d3b9d0ad84ea0a5601872562cad79bb82b651768ce2f1763c3,1,Sports,1,Sports,False
98471,380a0cfa83cae703d8a46035603db91bbbbe72440250a46223ecc80ff89e833c,0,World,1,Sports,True
98511,b51373e219982f43887fb1b110cac2015f026be162b026a5493076cfefa1dc87,2,Business,2,Business,False
98535,7744ee65e0e3c48439e6296a24201bd6ddba61f79d8961d62b7459738a4ba9ed,0,World,0,World,False
98545,a84a4e6f64b7f562b1791f56f6a7baf520b083f2df411eb318707ad88a399bb6,0,World,1,Sports,True
98550,8e75de5f6fecdf065f098e02fc2112071b3a3c4f419d5220d36a0eb389dda2a6,2,Business,2,Business,False
98590,6e9d449406731f5be5ac21d2ea96134e3ab3354e35e9ec3725ebbe2c30afffb1,3,Sci/Tech,3,Sci/Tech,False
98612,c12b207619dd9ce329cc31553067a0f9a674f9b5fcf9e742c9166328ceaec318,1,Sports,1,Sports,False
98694,e7745236f1b765259a0be9735b99d94ebaa4bfe68231be361236c9097cb3a762,3,Sci/Tech,3,Sci/Tech,False
98701,001d7b7d1d415a8321b2e8f35fa22574e17e8cc3debfe576b97af9f63c280bb1,0,World,0,World,False
98779,e194b8872ff0c5af46875954cf78a8dc4c5aac12c54c59fd2073cfb2e71ddc87,1,Sports,1,Sports,False
98788,d349edc71b64823e0bf90456b3e4a6b34c275d85f3fa986e1246aefa33b29083,1,Sports,1,Sports,False
98794,f46b236353ec817201a80860d2b44349c4157767796e90d3304bed8aa15d10b9,0,World,0,World,False
98801,4045f96474e15a1464a95188eebeccdc2378fa14d5c451227ee0eb37586500c2,3,Sci/Tech,3,Sci/Tech,False
98822,d2a7c5c87ed86331c6f010dbe3d58f4696e6d97660f127f32895fa17f45af646,0,World,0,World,False
98823,0bc3646e8b1770df4b05ad7f23407578c166e7503f8da40e6f2c8bb233832453,0,World,0,World,False
98856,00c949b55629077fa7f95e38a5059d1a5f6bcbd181907a37865b41071825ce14,2,Business,2,Business,False
98860,552d5e582c5b10610fe1e404aced5d8e4808c1e272c8707d4feda055d0e7f83e,2,Business,2,Business,False
98898,a2e1c086cbee3fdb087097984f34823a81f6d2109fade7adfb3a77e526212ddb,3,Sci/Tech,3,Sci/Tech,False
98908,2b6ebdef293f30ec49d8959cf98d0b1255d3e9e7d13169f69569aff297a85e8d,3,Sci/Tech,3,Sci/Tech,False
98909,c17470987cf45798555e1ac0fab759ad5f7c1837d40c419995fa4a684e7ecdc3,3,Sci/Tech,3,Sci/Tech,False
98932,cc6fbd535edba12ae2ede458c5d87b5a83046e5e944e61fb1259a9d444af605d,2,Business,2,Business,False
98935,b7127f6c53747e19231b4ca7758c753e2fad2a427474640b22d30eed12928a6b,3,Sci/Tech,3,Sci/Tech,False
98950,5ca3a7ab09b66e36b36214039fe58ca81e814a1248e0ac291bbd587e9be9d7e1,2,Business,2,Business,False
98958,c8e23948f8b237fbbfcf01b4bdab583c8e3002961998165278c0c7b356c0fb06,3,Sci/Tech,0,World,True
98976,3c70a27d3554d10b2df1fd9d4e1def8f0080d270c9a3d833c8cbd8f04a533750,1,Sports,2,Business,True
98988,22a434f54aa06faa1cdcf96132637b88f71b53e9b9acfd92b466ccf4a90abde1,3,Sci/Tech,3,Sci/Tech,False
99030,0ba78ab5de4859e9c21ec2c71a9002902776d779f408fa609716c94d2a01565d,0,World,1,Sports,True
99063,d7040b1543237920c4211041d8ed799cdbdb38dd7f37e6b37f1ff3457263b975,2,Business,2,Business,False
99073,bba971aa5da025ed2faa98835f09d1bb2bd7f719a71f5b607b34f76e54c3b50b,3,Sci/Tech,0,World,True
99076,da70feefa6f154f8d86616ace7b0e9513db63b6520cd1afc8db1aba078034a7e,3,Sci/Tech,3,Sci/Tech,False
99083,e3faf62a9df8595368a0bb48726703eeff73c23c02a9ab40dc409f920c9efc65,2,Business,3,Sci/Tech,True
99093,1585eb0efd9b2fd5b42c1549c86f620bcc5536ca018605f32165365a57a0ed42,2,Business,2,Business,False
99118,0b7940bccd5d432b49d2010196be47634086a70494e49f032b3bf4ad611b046b,2,Business,2,Business,False
99122,ebcae1b81804c339f699e647a144e7a375577fb805279f4a4a3badacb292f656,2,Business,2,Business,False
99124,0d9e3b27d9c5d5188982817671b0466dc40f3b51c4914165f83c24982e4d4d92,2,Business,2,Business,False
99144,aff2a1aa8ed7deb4e6442b3ada18e6086c265c47d5d0de795730da20ade71cd0,0,World,0,World,False
99155,1046a9741f3a4549902014d61b49f0a0597f92725b8080351b9ceecfb9ab642f,3,Sci/Tech,3,Sci/Tech,False
99173,c362172921839e590b7a54f9971117259003d5b0b90a0d3ccffd5006e4219cd5,0,World,1,Sports,True
99176,a26942c5f0147da6646766f2f4cd912a94e0baa3dcf4d2f9d29e059b1c2004d8,3,Sci/Tech,3,Sci/Tech,False
